"Yr","Mo","Day","Date","Hr","WindSpeed","Temperature"
2017,10,3,"2017_10_03",22,"3","3.9"
2017,10,3,"2017_10_03",23,"1.5","3.1"
2017,10,3,"2017_10_03",3,"4.1","4"
2017,10,3,"2017_10_03",4,"2","4.9"
2017,10,3,"2017_10_03",5,"5.1","4.5"
2017,10,3,"2017_10_03",6,"6.1","5"
2017,10,3,"2017_10_03",7,"5.1","5"
2017,10,3,"2017_10_03",8,"3.6","4.7"
2017,10,3,"2017_10_03",9,"3.6","4.3"
2017,10,30,"2017_10_30",0,"5.6","1.2"
2017,10,30,"2017_10_30",1,"5.6","1.2"
2017,10,30,"2017_10_30",10,"5.1","0.2"
2017,10,30,"2017_10_30",11,"3","0.2"
2017,10,30,"2017_10_30",14,"7.2","1.1"
2017,10,30,"2017_10_30",15,"6.6","1.9"
2017,10,30,"2017_10_30",16,"3","2.6"
2017,10,30,"2017_10_30",17,"4.6","2.9"
2017,10,30,"2017_10_30",18,"3","3"
2017,10,30,"2017_10_30",19,"9.7","3.5"
2017,10,30,"2017_10_30",2,"4.6","0.2"
2017,10,30,"2017_10_30",20,"10.2","3.6"
2017,10,30,"2017_10_30",21,"8.7","3.4"
2017,10,30,"2017_10_30",22,"8.2","3.1"
2017,10,30,"2017_10_30",23,"5.6","3"
2017,10,30,"2017_10_30",3,"4.1","0.5"
2017,10,30,"2017_10_30",4,"2","0.7"
2017,10,30,"2017_10_30",5,"1","0.9"
2017,10,30,"2017_10_30",6,"2","0.9"
2017,10,30,"2017_10_30",7,"1","0.8"
2017,10,30,"2017_10_30",8,"4.1","1.1"
2017,10,30,"2017_10_30",9,"4.1","0.5"
2017,10,31,"2017_10_31",0,"6.1","3.1"
2017,10,31,"2017_10_31",1,"6.1","3.1"
2017,10,31,"2017_10_31",10,"2","2.5"
2017,10,31,"2017_10_31",11,"2","2.4"
2017,10,31,"2017_10_31",12,"1.5","2.4"
2017,10,31,"2017_10_31",13,"2","2.5"
2017,10,31,"2017_10_31",14,"4.1","1.8"
2017,10,31,"2017_10_31",15,"5.1","1.9"
2017,10,31,"2017_10_31",16,"5.1","2.1"
2017,10,31,"2017_10_31",17,"5.6","2"
2017,10,31,"2017_10_31",18,"7.2","1.6"
2017,10,31,"2017_10_31",19,"6.1","2"
2017,10,31,"2017_10_31",2,"7.7","3.1"
2017,10,31,"2017_10_31",20,"4.6","2.2"
2017,10,31,"2017_10_31",21,"5.6","2.2"
2017,10,31,"2017_10_31",22,"2.5","2.4"
2017,10,31,"2017_10_31",23,"2","2.2"
2017,10,31,"2017_10_31",3,"5.1","2.9"
2017,10,31,"2017_10_31",4,"1.5","2.3"
2017,10,31,"2017_10_31",5,"3.6","1.7"
2017,10,31,"2017_10_31",6,"2","2.1"
2017,10,31,"2017_10_31",7,"1.5","2"
2017,10,31,"2017_10_31",8,"2","2.6"
2017,10,31,"2017_10_31",9,"1.5","2.4"
2017,10,4,"2017_10_04",0,"2.5","1.4"
2017,10,4,"2017_10_04",1,"3","1.1"
2017,10,4,"2017_10_04",10,"7.2","0.5"
2017,10,4,"2017_10_04",11,"7.2","0.7"
2017,10,4,"2017_10_04",12,"7.2","0.9"
2017,10,4,"2017_10_04",13,"6.6","0.7"
2017,10,4,"2017_10_04",14,"7.7","0.9"
2017,10,4,"2017_10_04",15,"7.7","1.3"
2017,10,4,"2017_10_04",16,"6.6","1.3"
2017,10,4,"2017_10_04",17,"7.7","1"
2017,10,4,"2017_10_04",18,"7.7","1"
2017,10,4,"2017_10_04",19,"7.7","0.8"
2017,10,4,"2017_10_04",2,"4.1","1"
2017,10,4,"2017_10_04",20,"6.6","0.3"
2017,10,4,"2017_10_04",21,"6.6","-0.1"
2017,10,4,"2017_10_04",22,"7.7","0.4"
2017,10,4,"2017_10_04",23,"7.2","0.3"
2017,10,4,"2017_10_04",3,"5.1","1"
2017,10,4,"2017_10_04",4,"6.1","0.9"
2017,10,4,"2017_10_04",5,"9.2","0.9"
2017,10,4,"2017_10_04",6,"10.8","0.9"
2017,10,4,"2017_10_04",7,"8.7","0.8"
2017,10,4,"2017_10_04",8,"8.2","0.6"
2017,10,4,"2017_10_04",9,"7.7","0.4"
2017,10,5,"2017_10_05",10,"0.5","-0.4"
2017,10,5,"2017_10_05",11,"0.5","0"
2017,10,5,"2017_10_05",12,"2.5","1.3"
2017,10,5,"2017_10_05",13,"2","0.3"
2017,10,5,"2017_10_05",14,"2.5","0.8"
2017,10,5,"2017_10_05",15,"3.6","0.8"
2017,10,5,"2017_10_05",16,"3","1.6"
2017,10,5,"2017_10_05",17,"2.5","1.9"
2017,10,5,"2017_10_05",18,"6.1","1.2"
2017,10,5,"2017_10_05",19,"6.6","1"
2017,10,5,"2017_10_05",20,"6.6","0.9"
2017,10,5,"2017_10_05",21,"7.2","1"
2017,10,5,"2017_10_05",22,"7.2","0.9"
2017,10,5,"2017_10_05",23,"7.7","1.4"
2017,10,5,"2017_10_05",7,"2","-0.6"
2017,10,5,"2017_10_05",8,"2.5","-0.6"
2017,10,5,"2017_10_05",9,"1.5","-0.6"
2017,10,6,"2017_10_06",0,"8.2","1.3"
2017,10,6,"2017_10_06",1,"9.7","2"
2017,10,6,"2017_10_06",10,"8.7","2.8"
2017,10,6,"2017_10_06",11,"7.7","3.1"
2017,10,6,"2017_10_06",12,"8.2","2.8"
2017,10,6,"2017_10_06",13,"8.7","3.4"
2017,10,6,"2017_10_06",14,"7.2","3.6"
2017,10,6,"2017_10_06",15,"6.1","4.1"
2017,10,6,"2017_10_06",16,"6.1","3.4"
2017,10,6,"2017_10_06",17,"5.6","3.8"
2017,10,6,"2017_10_06",18,"7.2","3.3"
2017,10,6,"2017_10_06",19,"4.1","2.7"
2017,10,6,"2017_10_06",2,"9.2","2.4"
2017,10,6,"2017_10_06",20,"3.6","2.1"
2017,10,6,"2017_10_06",21,"4.6","1.6"
2017,10,6,"2017_10_06",22,"3","1.7"
2017,10,6,"2017_10_06",23,"4.6","2.2"
2017,10,6,"2017_10_06",3,"8.7","2.7"
2017,10,6,"2017_10_06",4,"9.2","2.8"
2017,10,6,"2017_10_06",5,"8.7","3.2"
2017,10,6,"2017_10_06",6,"8.7","3.3"
2017,10,6,"2017_10_06",7,"7.7","2.9"
2017,10,6,"2017_10_06",8,"8.2","2.9"
2017,10,6,"2017_10_06",9,"9.2","2.9"
2017,10,7,"2017_10_07",0,"4.1","2.9"
2017,10,7,"2017_10_07",1,"3.6","2.1"
2017,10,7,"2017_10_07",10,"6.6","0.9"
2017,10,7,"2017_10_07",11,"7.2","1.6"
2017,10,7,"2017_10_07",12,"8.2","1.5"
2017,10,7,"2017_10_07",13,"8.2","1.7"
2017,10,7,"2017_10_07",14,"8.7","1.5"
2017,10,7,"2017_10_07",15,"7.7","1.4"
2017,10,7,"2017_10_07",16,"7.2","1.8"
2017,10,7,"2017_10_07",17,"5.1","2.3"
2017,10,7,"2017_10_07",18,"5.6","2.4"
2017,10,7,"2017_10_07",19,"3","3.2"
2017,10,7,"2017_10_07",2,"4.1","2.7"
2017,10,7,"2017_10_07",20,"2","1.9"
2017,10,7,"2017_10_07",21,"1.5","1.7"
2017,10,7,"2017_10_07",22,"2","1.8"
2017,10,7,"2017_10_07",23,"5.1","1.9"
2017,10,7,"2017_10_07",3,"4.6","2"
2017,10,7,"2017_10_07",4,"3","2.1"
2017,10,7,"2017_10_07",5,"3.6","2.5"
2017,10,7,"2017_10_07",6,"3.6","2.5"
2017,10,7,"2017_10_07",8,"5.6","0.7"
2017,10,8,"2017_10_08",0,"5.6","2.2"
2017,10,8,"2017_10_08",1,"3.6","2.5"
2017,10,8,"2017_10_08",10,"7.7","3.8"
2017,10,8,"2017_10_08",11,"8.2","3.6"
2017,10,8,"2017_10_08",12,"3","3.5"
2017,10,8,"2017_10_08",13,"2.5","3.2"
2017,10,8,"2017_10_08",14,"2","3.2"
2017,10,8,"2017_10_08",15,"2","3.2"
2017,10,8,"2017_10_08",16,"3","3.2"
2017,10,8,"2017_10_08",17,"2","3.4"
2017,10,8,"2017_10_08",18,"3","3.5"
2017,10,8,"2017_10_08",19,"6.6","3.6"
2017,10,8,"2017_10_08",2,"4.6","2.4"
2017,10,8,"2017_10_08",20,"4.6","3.6"
2017,10,8,"2017_10_08",21,"8.7","3.8"
2017,10,8,"2017_10_08",22,"3","3.8"
2017,10,8,"2017_10_08",3,"5.6","2.4"
2017,10,8,"2017_10_08",4,"7.2","2.5"
2017,10,8,"2017_10_08",5,"7.2","3.1"
2017,10,8,"2017_10_08",6,"4.1","3.3"
2017,10,8,"2017_10_08",7,"3.6","3.3"
2017,10,8,"2017_10_08",8,"7.2","3.5"
2017,10,8,"2017_10_08",9,"10.2","3.8"
2017,10,9,"2017_10_09",0,"3","2.9"
2017,10,9,"2017_10_09",1,"2.5","2.9"
2017,10,9,"2017_10_09",10,"3","2.4"
2017,10,9,"2017_10_09",11,"3","2.5"
2017,10,9,"2017_10_09",12,"3","2.6"
2017,10,9,"2017_10_09",13,"4.6","2.5"
2017,10,9,"2017_10_09",14,"2.5","3.8"
2017,10,9,"2017_10_09",15,"8.2","4.2"
2017,10,9,"2017_10_09",16,"3","4.2"
2017,10,9,"2017_10_09",17,"3.6","4.3"
2017,10,9,"2017_10_09",18,"2.5","3.8"
2017,10,9,"2017_10_09",19,"2","2.9"
2017,10,9,"2017_10_09",2,"2","2.8"
2017,10,9,"2017_10_09",20,"2","2.6"
2017,10,9,"2017_10_09",21,"3","2.3"
2017,10,9,"2017_10_09",22,"2.5","2.1"
2017,10,9,"2017_10_09",23,"3","2.3"
2017,10,9,"2017_10_09",3,"2","2.6"
2017,10,9,"2017_10_09",4,"1","2.5"
2017,10,9,"2017_10_09",5,"1","2.1"
2017,10,9,"2017_10_09",6,"2","2.3"
2017,10,9,"2017_10_09",7,"2","2.2"
2017,10,9,"2017_10_09",8,"7.2","2.1"
2017,10,9,"2017_10_09",9,"6.6","2"
2017,11,1,"2017_11_01",0,"3","2.6"
2017,11,1,"2017_11_01",1,"3.6","2.5"
2017,11,1,"2017_11_01",10,"3","2.2"
2017,11,1,"2017_11_01",11,"2","2.3"
2017,11,1,"2017_11_01",12,"2","2.6"
2017,11,1,"2017_11_01",13,"2","2.9"
2017,11,1,"2017_11_01",14,"2","2.7"
2017,11,1,"2017_11_01",15,"2","3.3"
2017,11,1,"2017_11_01",16,"6.1","3.1"
2017,11,1,"2017_11_01",17,"6.6","2.4"
2017,11,1,"2017_11_01",18,"5.1","2.8"
2017,11,1,"2017_11_01",19,"7.2","2.2"
2017,11,1,"2017_11_01",2,"5.6","2.7"
2017,11,1,"2017_11_01",20,"7.2","2.3"
2017,11,1,"2017_11_01",21,"5.6","1.7"
2017,11,1,"2017_11_01",22,"5.1","1.4"
2017,11,1,"2017_11_01",23,"4.6","1.2"
2017,11,1,"2017_11_01",3,"2.5","2.5"
2017,11,1,"2017_11_01",4,"5.6","2.6"
2017,11,1,"2017_11_01",5,"2.5","2.2"
2017,11,1,"2017_11_01",6,"3","2.2"
2017,11,1,"2017_11_01",7,"3","2.4"
2017,11,1,"2017_11_01",8,"2.5","2.2"
2017,11,1,"2017_11_01",9,"2.5","2.1"
2017,11,10,"2017_11_10",0,"3.6","1"
2017,11,10,"2017_11_10",1,"5.1","0.9"
2017,11,10,"2017_11_10",10,"4.1","0.3"
2017,11,10,"2017_11_10",11,"3","0.5"
2017,11,10,"2017_11_10",12,"3","0.8"
2017,11,10,"2017_11_10",13,"2.5","0.8"
2017,11,10,"2017_11_10",14,"3","0.6"
2017,11,10,"2017_11_10",15,"1.5","0.7"
2017,11,10,"2017_11_10",16,"1.5","0.7"
2017,11,10,"2017_11_10",17,"1","2"
2017,11,10,"2017_11_10",18,"1","4.2"
2017,11,10,"2017_11_10",19,"2.5","4"
2017,11,10,"2017_11_10",2,"5.1","0.8"
2017,11,10,"2017_11_10",3,"6.1","0.6"
2017,11,10,"2017_11_10",4,"5.6","0.6"
2017,11,10,"2017_11_10",5,"4.6","0.3"
2017,11,10,"2017_11_10",6,"4.6","0.1"
2017,11,10,"2017_11_10",7,"5.6","0.2"
2017,11,10,"2017_11_10",8,"5.1","0.3"
2017,11,10,"2017_11_10",9,"4.1","0.4"
2017,11,11,"2017_11_11",11,"1","4.1"
2017,11,11,"2017_11_11",12,"3.6","4.1"
2017,11,11,"2017_11_11",13,"4.1","2.9"
2017,11,11,"2017_11_11",16,"2.5","4"
2017,11,11,"2017_11_11",19,"3","3.6"
2017,11,11,"2017_11_11",20,"1.5","3.4"
2017,11,11,"2017_11_11",21,"2","3.5"
2017,11,11,"2017_11_11",22,"2","3.6"
2017,11,11,"2017_11_11",23,"2","3.7"
2017,11,12,"2017_11_12",0,"2.5","3.5"
2017,11,12,"2017_11_12",1,"2.5","3.3"
2017,11,12,"2017_11_12",10,"2.5","4"
2017,11,12,"2017_11_12",11,"2","4.1"
2017,11,12,"2017_11_12",12,"3","4.2"
2017,11,12,"2017_11_12",13,"3.6","4.3"
2017,11,12,"2017_11_12",14,"2.5","4.3"
2017,11,12,"2017_11_12",15,"3","4.2"
2017,11,12,"2017_11_12",16,"5.6","4.1"
2017,11,12,"2017_11_12",17,"5.6","4.2"
2017,11,12,"2017_11_12",18,"5.1","4.2"
2017,11,12,"2017_11_12",19,"6.1","4.2"
2017,11,12,"2017_11_12",2,"2.5","3.4"
2017,11,12,"2017_11_12",20,"6.6","4.2"
2017,11,12,"2017_11_12",21,"8.7","4.3"
2017,11,12,"2017_11_12",22,"8.2","4.3"
2017,11,12,"2017_11_12",23,"5.1","4.2"
2017,11,12,"2017_11_12",3,"2","3.2"
2017,11,12,"2017_11_12",4,"3","3.3"
2017,11,12,"2017_11_12",5,"4.6","3.1"
2017,11,12,"2017_11_12",6,"0.5","3.1"
2017,11,12,"2017_11_12",7,"1","3.1"
2017,11,12,"2017_11_12",8,"5.1","3.6"
2017,11,12,"2017_11_12",9,"4.1","3.9"
2017,11,13,"2017_11_13",0,"6.1","4.3"
2017,11,13,"2017_11_13",1,"3.6","4.1"
2017,11,13,"2017_11_13",10,"6.6","4.2"
2017,11,13,"2017_11_13",11,"5.6","4.1"
2017,11,13,"2017_11_13",12,"4.1","3.8"
2017,11,13,"2017_11_13",13,"4.1","3.6"
2017,11,13,"2017_11_13",14,"3.6","3.4"
2017,11,13,"2017_11_13",15,"4.1","3.4"
2017,11,13,"2017_11_13",16,"4.1","3.4"
2017,11,13,"2017_11_13",2,"4.6","4.2"
2017,11,13,"2017_11_13",3,"5.1","4.1"
2017,11,13,"2017_11_13",4,"6.1","4.3"
2017,11,13,"2017_11_13",5,"6.6","4.3"
2017,11,13,"2017_11_13",6,"6.1","4.5"
2017,11,13,"2017_11_13",7,"6.1","4.3"
2017,11,13,"2017_11_13",8,"6.1","4.4"
2017,11,13,"2017_11_13",9,"7.2","4.3"
2017,11,15,"2017_11_15",10,"6.6","0.1"
2017,11,15,"2017_11_15",11,"6.6","0.2"
2017,11,15,"2017_11_15",12,"4.6","0.6"
2017,11,15,"2017_11_15",13,"5.1","0.6"
2017,11,15,"2017_11_15",14,"4.6","0.5"
2017,11,15,"2017_11_15",15,"4.1","0.9"
2017,11,15,"2017_11_15",16,"3.6","0.9"
2017,11,15,"2017_11_15",17,"4.6","0.9"
2017,11,15,"2017_11_15",18,"5.1","1.1"
2017,11,15,"2017_11_15",19,"5.1","1.1"
2017,11,15,"2017_11_15",20,"4.1","1.4"
2017,11,15,"2017_11_15",21,"4.6","0.6"
2017,11,15,"2017_11_15",22,"4.6","0.4"
2017,11,15,"2017_11_15",23,"4.6","0.1"
2017,11,15,"2017_11_15",9,"6.1","0.1"
2017,11,16,"2017_11_16",0,"4.6","0.2"
2017,11,16,"2017_11_16",1,"4.1","0"
2017,11,16,"2017_11_16",10,"3","-0.1"
2017,11,16,"2017_11_16",11,"3","-0.2"
2017,11,16,"2017_11_16",12,"3","-0.1"
2017,11,16,"2017_11_16",13,"3","0.2"
2017,11,16,"2017_11_16",14,"2.5","0.6"
2017,11,16,"2017_11_16",15,"2.5","0.8"
2017,11,16,"2017_11_16",16,"2","1"
2017,11,16,"2017_11_16",17,"3.6","1.3"
2017,11,16,"2017_11_16",18,"3","1.2"
2017,11,16,"2017_11_16",19,"3","1.5"
2017,11,16,"2017_11_16",2,"4.1","0"
2017,11,16,"2017_11_16",20,"4.1","1.4"
2017,11,16,"2017_11_16",21,"4.6","1.4"
2017,11,16,"2017_11_16",22,"2","1.5"
2017,11,16,"2017_11_16",23,"2.5","1.8"
2017,11,16,"2017_11_16",3,"4.6","0.1"
2017,11,16,"2017_11_16",4,"4.6","-0.1"
2017,11,16,"2017_11_16",5,"4.6","-0.1"
2017,11,16,"2017_11_16",6,"4.6","-0.1"
2017,11,16,"2017_11_16",7,"4.1","-0.3"
2017,11,16,"2017_11_16",8,"4.6","-0.3"
2017,11,16,"2017_11_16",9,"4.6","-0.3"
2017,11,17,"2017_11_17",0,"5.6","1.8"
2017,11,17,"2017_11_17",1,"5.6","1.9"
2017,11,17,"2017_11_17",10,"4.6","0.9"
2017,11,17,"2017_11_17",11,"7.2","1"
2017,11,17,"2017_11_17",12,"5.1","1.3"
2017,11,17,"2017_11_17",13,"5.6","1.4"
2017,11,17,"2017_11_17",14,"5.1","1.7"
2017,11,17,"2017_11_17",15,"5.1","1.6"
2017,11,17,"2017_11_17",16,"7.7","1.6"
2017,11,17,"2017_11_17",17,"5.1","1.4"
2017,11,17,"2017_11_17",18,"7.2","1.5"
2017,11,17,"2017_11_17",19,"5.6","1.3"
2017,11,17,"2017_11_17",2,"6.1","2"
2017,11,17,"2017_11_17",20,"7.2","1.1"
2017,11,17,"2017_11_17",21,"5.1","0.7"
2017,11,17,"2017_11_17",22,"3.6","0.8"
2017,11,17,"2017_11_17",23,"3.6","0.7"
2017,11,17,"2017_11_17",3,"5.6","1.5"
2017,11,17,"2017_11_17",4,"5.6","1.6"
2017,11,17,"2017_11_17",5,"6.6","1.6"
2017,11,17,"2017_11_17",6,"5.6","1.3"
2017,11,17,"2017_11_17",7,"4.6","1"
2017,11,17,"2017_11_17",8,"5.1","0.7"
2017,11,17,"2017_11_17",9,"6.6","0.8"
2017,11,18,"2017_11_18",0,"3","0.6"
2017,11,18,"2017_11_18",1,"3","0.3"
2017,11,18,"2017_11_18",10,"4.1","1.6"
2017,11,18,"2017_11_18",11,"4.6","2.1"
2017,11,18,"2017_11_18",12,"5.1","2.5"
2017,11,18,"2017_11_18",13,"3","3.3"
2017,11,18,"2017_11_18",14,"3.6","3.6"
2017,11,18,"2017_11_18",15,"3","3.2"
2017,11,18,"2017_11_18",16,"3.6","3.1"
2017,11,18,"2017_11_18",17,"3","2.9"
2017,11,18,"2017_11_18",18,"3","2.8"
2017,11,18,"2017_11_18",19,"3","3"
2017,11,18,"2017_11_18",2,"1","0.3"
2017,11,18,"2017_11_18",20,"4.6","2.3"
2017,11,18,"2017_11_18",21,"7.7","2.3"
2017,11,18,"2017_11_18",22,"7.7","2.4"
2017,11,18,"2017_11_18",23,"7.2","2.7"
2017,11,18,"2017_11_18",3,"1.5","-0.5"
2017,11,18,"2017_11_18",4,"1","0.3"
2017,11,18,"2017_11_18",5,"2","1.2"
2017,11,18,"2017_11_18",6,"3","1.8"
2017,11,18,"2017_11_18",7,"2.5","1.3"
2017,11,18,"2017_11_18",8,"1.5","1.6"
2017,11,18,"2017_11_18",9,"2","2"
2017,11,19,"2017_11_19",0,"7.2","2.9"
2017,11,19,"2017_11_19",1,"6.6","3"
2017,11,19,"2017_11_19",10,"7.7","3.4"
2017,11,19,"2017_11_19",11,"9.2","3.6"
2017,11,19,"2017_11_19",12,"9.2","3.9"
2017,11,19,"2017_11_19",13,"9.2","4.1"
2017,11,19,"2017_11_19",14,"9.2","4.1"
2017,11,19,"2017_11_19",15,"8.2","4.2"
2017,11,19,"2017_11_19",16,"7.7","4.1"
2017,11,19,"2017_11_19",17,"8.7","4"
2017,11,19,"2017_11_19",18,"7.7","4.1"
2017,11,19,"2017_11_19",19,"9.2","4.1"
2017,11,19,"2017_11_19",2,"6.1","3.3"
2017,11,19,"2017_11_19",20,"7.7","4.4"
2017,11,19,"2017_11_19",21,"4.1","4.4"
2017,11,19,"2017_11_19",22,"4.1","4.1"
2017,11,19,"2017_11_19",23,"4.1","4.1"
2017,11,19,"2017_11_19",3,"6.1","3.2"
2017,11,19,"2017_11_19",4,"5.6","3.2"
2017,11,19,"2017_11_19",5,"7.2","3.2"
2017,11,19,"2017_11_19",6,"8.2","3.5"
2017,11,19,"2017_11_19",7,"8.2","3.3"
2017,11,19,"2017_11_19",8,"8.2","3.1"
2017,11,19,"2017_11_19",9,"8.2","3.2"
2017,11,2,"2017_11_02",0,"1.5","1.5"
2017,11,2,"2017_11_02",1,"2","1.6"
2017,11,2,"2017_11_02",10,"4.6","1.5"
2017,11,2,"2017_11_02",11,"5.6","1.2"
2017,11,2,"2017_11_02",12,"3.6","1.8"
2017,11,2,"2017_11_02",13,"2","1.9"
2017,11,2,"2017_11_02",14,"1.5","1.5"
2017,11,2,"2017_11_02",15,"1","1.5"
2017,11,2,"2017_11_02",16,"1.5","2.1"
2017,11,2,"2017_11_02",17,"4.6","2.4"
2017,11,2,"2017_11_02",18,"7.7","2.4"
2017,11,2,"2017_11_02",19,"8.2","2.3"
2017,11,2,"2017_11_02",2,"4.6","1.3"
2017,11,2,"2017_11_02",20,"8.2","2"
2017,11,2,"2017_11_02",21,"6.6","2.2"
2017,11,2,"2017_11_02",22,"6.6","1.9"
2017,11,2,"2017_11_02",23,"6.1","2.1"
2017,11,2,"2017_11_02",3,"2.5","2.1"
2017,11,2,"2017_11_02",4,"8.7","2.5"
2017,11,2,"2017_11_02",5,"6.6","2.2"
2017,11,2,"2017_11_02",6,"8.2","2.1"
2017,11,2,"2017_11_02",7,"5.6","1.7"
2017,11,2,"2017_11_02",8,"7.2","1.4"
2017,11,2,"2017_11_02",9,"5.1","1.6"
2017,11,20,"2017_11_20",0,"4.1","3.9"
2017,11,20,"2017_11_20",1,"5.6","3.9"
2017,11,20,"2017_11_20",10,"7.2","3.7"
2017,11,20,"2017_11_20",11,"7.2","3.9"
2017,11,20,"2017_11_20",12,"6.6","4.1"
2017,11,20,"2017_11_20",13,"4.6","4.1"
2017,11,20,"2017_11_20",14,"5.6","4.3"
2017,11,20,"2017_11_20",15,"3","5.8"
2017,11,20,"2017_11_20",16,"3","4.7"
2017,11,20,"2017_11_20",17,"2.5","4.4"
2017,11,20,"2017_11_20",18,"2.5","3.2"
2017,11,20,"2017_11_20",19,"2.5","2.8"
2017,11,20,"2017_11_20",2,"5.6","3.7"
2017,11,20,"2017_11_20",20,"2","2.6"
2017,11,20,"2017_11_20",21,"2","2.4"
2017,11,20,"2017_11_20",22,"2","2.2"
2017,11,20,"2017_11_20",23,"2.5","2.2"
2017,11,20,"2017_11_20",3,"7.2","3.4"
2017,11,20,"2017_11_20",4,"6.1","3.3"
2017,11,20,"2017_11_20",5,"7.2","3.5"
2017,11,20,"2017_11_20",6,"8.7","3.4"
2017,11,20,"2017_11_20",7,"8.2","3.1"
2017,11,20,"2017_11_20",8,"8.7","3.3"
2017,11,20,"2017_11_20",9,"7.2","3.5"
2017,11,21,"2017_11_21",0,"4.1","2.4"
2017,11,21,"2017_11_21",1,"6.6","2.4"
2017,11,21,"2017_11_21",10,"4.1","2.8"
2017,11,21,"2017_11_21",11,"2","2.9"
2017,11,21,"2017_11_21",12,"2","3"
2017,11,21,"2017_11_21",13,"1.5","2.6"
2017,11,21,"2017_11_21",14,"2","3.2"
2017,11,21,"2017_11_21",15,"2.5","3.5"
2017,11,21,"2017_11_21",16,"2","4.1"
2017,11,21,"2017_11_21",17,"2","4.3"
2017,11,21,"2017_11_21",18,"5.6","3.6"
2017,11,21,"2017_11_21",19,"1.5","3.7"
2017,11,21,"2017_11_21",2,"7.2","2.4"
2017,11,21,"2017_11_21",20,"1","3.8"
2017,11,21,"2017_11_21",21,"1.5","2.9"
2017,11,21,"2017_11_21",22,"2","2.7"
2017,11,21,"2017_11_21",23,"1","2.4"
2017,11,21,"2017_11_21",3,"8.7","2.3"
2017,11,21,"2017_11_21",4,"9.7","2.1"
2017,11,21,"2017_11_21",5,"10.2","1.7"
2017,11,21,"2017_11_21",6,"10.2","1.7"
2017,11,21,"2017_11_21",7,"8.7","1.5"
2017,11,21,"2017_11_21",8,"7.2","1.9"
2017,11,21,"2017_11_21",9,"6.1","2.2"
2017,11,22,"2017_11_22",0,"1.5","2.3"
2017,11,22,"2017_11_22",1,"2","2"
2017,11,22,"2017_11_22",10,"5.6","1.8"
2017,11,22,"2017_11_22",11,"4.6","2.7"
2017,11,22,"2017_11_22",12,"2","2.9"
2017,11,22,"2017_11_22",13,"1.5","3.9"
2017,11,22,"2017_11_22",14,"1.5","3.4"
2017,11,22,"2017_11_22",15,"1.5","4.6"
2017,11,22,"2017_11_22",16,"2","4.2"
2017,11,22,"2017_11_22",17,"3.6","1.8"
2017,11,22,"2017_11_22",18,"3","2.7"
2017,11,22,"2017_11_22",19,"1.5","2.9"
2017,11,22,"2017_11_22",2,"2","2.1"
2017,11,22,"2017_11_22",20,"1","2.4"
2017,11,22,"2017_11_22",21,"1","2"
2017,11,22,"2017_11_22",22,"1.5","2.1"
2017,11,22,"2017_11_22",23,"3","1.9"
2017,11,22,"2017_11_22",3,"2","1.9"
2017,11,22,"2017_11_22",4,"1.5","2"
2017,11,22,"2017_11_22",5,"1.5","2.1"
2017,11,22,"2017_11_22",6,"3.6","2.2"
2017,11,22,"2017_11_22",7,"2","1.3"
2017,11,22,"2017_11_22",8,"6.1","2.4"
2017,11,22,"2017_11_22",9,"3","2.2"
2017,11,23,"2017_11_23",0,"4.1","1.2"
2017,11,23,"2017_11_23",1,"4.6","1.1"
2017,11,23,"2017_11_23",10,"6.6","0.6"
2017,11,23,"2017_11_23",11,"7.2","0.8"
2017,11,23,"2017_11_23",12,"7.2","0.5"
2017,11,23,"2017_11_23",13,"8.2","0.2"
2017,11,23,"2017_11_23",14,"8.7","1"
2017,11,23,"2017_11_23",15,"7.7","1.2"
2017,11,23,"2017_11_23",16,"8.2","1.2"
2017,11,23,"2017_11_23",17,"8.2","1.4"
2017,11,23,"2017_11_23",18,"8.7","1.6"
2017,11,23,"2017_11_23",19,"6.6","1.6"
2017,11,23,"2017_11_23",2,"5.6","1.1"
2017,11,23,"2017_11_23",20,"6.6","1.4"
2017,11,23,"2017_11_23",21,"5.6","1.3"
2017,11,23,"2017_11_23",22,"5.1","1.2"
2017,11,23,"2017_11_23",23,"5.1","1.6"
2017,11,23,"2017_11_23",3,"6.1","0.9"
2017,11,23,"2017_11_23",4,"6.1","0.6"
2017,11,23,"2017_11_23",5,"5.6","0.6"
2017,11,23,"2017_11_23",6,"6.6","0.4"
2017,11,23,"2017_11_23",7,"5.6","0.2"
2017,11,23,"2017_11_23",8,"6.1","0.1"
2017,11,23,"2017_11_23",9,"8.2","0.3"
2017,11,24,"2017_11_24",0,"5.6","1.6"
2017,11,24,"2017_11_24",1,"1.5","2"
2017,11,24,"2017_11_24",10,"1.5","1.5"
2017,11,24,"2017_11_24",11,"2","2.1"
2017,11,24,"2017_11_24",12,"3","3"
2017,11,24,"2017_11_24",13,"3.6","3.6"
2017,11,24,"2017_11_24",14,"5.1","3.8"
2017,11,24,"2017_11_24",15,"1.5","3.9"
2017,11,24,"2017_11_24",16,"2","3.8"
2017,11,24,"2017_11_24",17,"2","3.6"
2017,11,24,"2017_11_24",18,"2.5","4.2"
2017,11,24,"2017_11_24",2,"2","2.1"
2017,11,24,"2017_11_24",23,"4.1","2.3"
2017,11,24,"2017_11_24",3,"2","2"
2017,11,24,"2017_11_24",4,"3","2.3"
